ID Interactor A	ID Interactor B	PSINDB Mapping A	PSINDB Mapping B	Interaction Detection Method	Publication Identifier	Taxid Interactor A	Taxid Interactor B	Host organism	Interaction Types	Biological Role Interactor A	Biological Role Interactor B	Experimental Role Interactor A	Experimental Role Interactor B	Feature interactor A	Feature interactor B	Source Database	Interaction Identifier
uniprot:P60766	uniprot:Q8BUV3	CDC42_HUMAN	GEPH_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:62
uniprot:Q03555	uniprot:Q9QX73	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:10116(rat)	taxid:10116(rat)	taxid:9606(HEK293)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-493	PSINDB	PSINDB:63
uniprot:Q03555	uniprot:Q9QX73	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:10116(rat)	taxid:10116(rat)	taxid:9606(HEK293)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-14,75-493	PSINDB	PSINDB:64
uniprot:P60953	uniprot:Q9QX73	CDC42_HUMAN	ARHG9_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:10116(rat)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-493	PSINDB	PSINDB:65
uniprot:P60953	uniprot:Q9QX73	CDC42_HUMAN	ARHG9_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:10116(rat)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-14,75-493	PSINDB	PSINDB:66
uniprot:Q13153	uniprot:P60953	PAK1_HUMAN	CDC42_HUMAN	psi-mi:mi:0096(pull down)	pubmed:21807943	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:67
uniprot:Q03555	uniprot:O43307	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:9606(human)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:1-736	binding-associated region:1-7,68-516	PSINDB	PSINDB:68
uniprot:Q03555	uniprot:O43307	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:9606(human)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:92-736	binding-associated region:1-7,68-516	PSINDB	PSINDB:69
uniprot:Q03555	uniprot:O43307	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:9606(human)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:184-736	binding-associated region:1-7,68-516	PSINDB	PSINDB:70
uniprot:Q03555	uniprot:O43307	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:9606(human)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:276-736	binding-associated region:1-7,68-516	PSINDB	PSINDB:71
uniprot:Q03555	uniprot:O43307	GEPH_HUMAN	ARHG9_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:9606(human)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:305-736	binding-associated region:1-7,68-516	PSINDB	PSINDB:72
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:1-736		PSINDB	PSINDB:73
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:92-736		PSINDB	PSINDB:74
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:184-736		PSINDB	PSINDB:75
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:276-736		PSINDB	PSINDB:76
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:305-736		PSINDB	PSINDB:77
uniprot:Q03555	uniprot:P48167	GEPH_HUMAN	GLRB_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:15215304	taxid:10116(rat)	taxid:9606(human)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:323-736		PSINDB	PSINDB:78
uniprot:P31016	uniprot:Q9QUH6	DLG4_HUMAN	SYGP1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:28381988	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:79
uniprot:P31016	uniprot:Q9QUH6	DLG4_HUMAN	SYGP1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:28381988	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:80
uniprot:O88935	uniprot:Q3U5C7	SYN1_HUMAN	PRIC1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:24312498	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:81
uniprot:Q3U5C7	uniprot:O88935	PRIC1_HUMAN	SYN1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:24312498	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:82
uniprot:Q80TE7	uniprot:P11798	LRRC7_HUMAN	KCC2A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:30589479	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:83
uniprot:Q80TE7	uniprot:Q7TMB8	LRRC7_HUMAN	CYFP1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:30589479	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:84
uniprot:Q80TE7	uniprot:P70408	LRRC7_HUMAN	CAD10_HUMAN	psi-mi:mi:0096(pull down)	pubmed:30589479	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:85
uniprot:P26048	uniprot:Q8BUV3	GBRA2_HUMAN	GEPH_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:86
uniprot:P26048	uniprot:P63080	GBRA2_HUMAN	GBRB3_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:87
uniprot:P26048	uniprot:Q3UTH8	GBRA2_HUMAN	ARHG9_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:88
uniprot:P63080	uniprot:Q9WTX6	GBRB3_HUMAN	CUL1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:89
uniprot:P22723	uniprot:Q9WTX6	GBRG2_HUMAN	CUL1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:90
uniprot:P26048	uniprot:Q8CHT1	GBRA2_HUMAN	NGEF_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:91
uniprot:P63080	uniprot:Q8CHT1	GBRB3_HUMAN	NGEF_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:92
uniprot:P63080	uniprot:Q6WVG3	GBRB3_HUMAN	KCD12_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:93
uniprot:P22723	uniprot:Q6WVG3	GBRG2_HUMAN	KCD12_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:94
uniprot:P63080	uniprot:Q80U63	GBRB3_HUMAN	MFN2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:95
uniprot:P22723	uniprot:Q80U63	GBRG2_HUMAN	MFN2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:96
uniprot:P62812	uniprot:Q3UVX5	GBRA1_HUMAN	GRM5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:97
uniprot:P26048	uniprot:Q3UVX5	GBRA2_HUMAN	GRM5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:98
uniprot:P63080	uniprot:Q3UVX5	GBRB3_HUMAN	GRM5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:99
uniprot:P22723	uniprot:Q3UVX5	GBRG2_HUMAN	GRM5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:100
uniprot:P26048	uniprot:Q3UVX5	GBRA2_HUMAN	GRM5_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:101
uniprot:P26048	uniprot:Q8CHT1	GBRA2_HUMAN	NGEF_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:102
uniprot:P26048	uniprot:Q6WVG3	GBRA2_HUMAN	KCD12_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:103
uniprot:Q8CHT1	uniprot:P26048	NGEF_HUMAN	GBRA2_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:104
uniprot:Q8CHT1	uniprot:P63080	NGEF_HUMAN	GBRB3_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:27044742	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:105
uniprot:O35116	uniprot:P31016	CTND2_HUMAN	DLG4_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:106
uniprot:O35116	uniprot:Q00959	CTND2_HUMAN	NMDE1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:107
uniprot:O35116	uniprot:P23385	CTND2_HUMAN	GRM1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:108
uniprot:P31016	uniprot:O35116	DLG4_HUMAN	CTND2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:109
uniprot:Q00959	uniprot:O35116	NMDE1_HUMAN	CTND2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:110
uniprot:P23385	uniprot:O35116	GRM1_HUMAN	CTND2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:12453475	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:111
uniprot:D3ZFB6	uniprot:P60881	PRRT2_HUMAN	SNP25_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:112
uniprot:D3ZFB6	uniprot:P32851	PRRT2_HUMAN	STX1A_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:113
uniprot:D3ZFB6	uniprot:P63045	PRRT2_HUMAN	VAMP2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:114
uniprot:P60881	uniprot:P63045	SNP25_HUMAN	VAMP2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:115
uniprot:P63045	uniprot:P60881	VAMP2_HUMAN	SNP25_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:116
uniprot:D3ZFB6	uniprot:P19490	PRRT2_HUMAN	GRIA1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30347267	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:117
uniprot:Q99K10	uniprot:P97924	NLGN1_HUMAN	KALRN_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:31801062	taxid:10116(rat)	taxid:10090(mouse)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:118
uniprot:F1M0Z1	uniprot:Q62765	TRIO_HUMAN	NLGN1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:31801062	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:119
uniprot:F1M0Z1	uniprot:P47942	TRIO_HUMAN	DPYL2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:31801062	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:120
uniprot:G5E8K5	uniprot:Q9Z2Y3	ANK3_HUMAN	HOME1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:33398084	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:121
uniprot:Q9Z2Y3	uniprot:G5E8K5	HOME1_HUMAN	ANK3_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:33398084	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-807	PSINDB	PSINDB:122
uniprot:Q9Z2Y3	uniprot:G5E8K5	HOME1_HUMAN	ANK3_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:33398084	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1-1961	PSINDB	PSINDB:123
uniprot:Q9Z2Y3	uniprot:G5E8K5	HOME1_HUMAN	ANK3_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:33398084	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)		binding-associated region:1476-1961	PSINDB	PSINDB:124
uniprot:O08839	uniprot:P62332	BIN1_HUMAN	ARF6_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:30967682	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:125
